"","072023_Carolina_2023_Baya_053_MCAV_S3","072023_Carolina_2023_Baya_055_MCAV_S4","122021_Coralina_2021_Baya_003_MCAV_S27","122021_Coralina_2021_Baya_005_MCAV_S28","122021_Coralina_2021_Baya_007_MCAV_S29","122021_Coralina_2021_Baya_017_MCAV_S30","122021_Coralina_2021_Baya_023_MCAV_S31","072023_Carolina_2023_Baya_052_DCYL_S9","072023_Carolina_2023_Baya_065_DCYL_S1","072023_Carolina_2023_Baya_066_DCYL_S2","122021_Coralina_2021_Baya_001_DCYL_S24","122021_Coralina_2021_Baya_009_DCYL_S25","122021_Coralina_2021_Baya_010_DCYL_S26","122021_Coralina_2021_Baya_025_MMEA_S22","122021_Coralina_2021_Baya_029_MMEA_S23","122021_Coralina_2021_Baya_031_MMEA_S45","072023_Carolina_2023_Baya_057_SSID_S7","072023_Carolina_2023_Baya_059_SSID_S8","072023_Carolina_2023_Baya_061_SSID_S5","072023_Carolina_2023_Baya_063_SSID_S6","122021_Coralina_2021_Baya_019_SSID1_S46","122021_Coralina_2021_Baya_021_SSID2_S36","122021_Coralina_2021_Baya_027_PSTR4_S34","122021_Coralina_2021_Baya_033_PSTR7_S35","122021_Coralina_2021_Baya_035_PSTR_S32","122021_Coralina_2021_Baya_037_PSTR_S33","122021_Coralina_2021_Baya_013_DLAB_S43","122021_Coralina_2021_Baya_015_DLAB_S44"
"2976822",0,0,0,0,0,0,0,10.4092211820712,0,0,0,0,0,0,0,0,225.952531139083,97.6979910850583,106.16925011842,85.8166260385055,184.840748142928,0,43.7889082695353,0,0,0,323.669487215055,122.161184047276
"216931",0,0,0,0,156.229657596667,0,0,77.2017237670277,0,0,0,0,0,0,0,0,178.879087151774,73.2734933137937,0,0,0,106.260010470499,41.35619114345,116.299805391659,244.419097278801,167.602446995726,0,38.1753700147739
"2850441",0,0,0,0,0,0,0,153.53601243555,234.205749751156,82.4261176664532,0,0,0,0,0,0,0,201.502106612933,35.3897500394732,13.6809113974429,0,72.5678120286332,43.7889082695353,93.0398443133272,89.6203356688936,0,0,179.424239069437
"3062449",0,0,0,0,0,0,0,25.155617856672,0,0,0,0,0,0,0,0,150.635020759389,79.3796177566099,68.0572116143715,89.5477836923536,0,0,99.7414021694971,248.106251502206,138.504155124654,299.29008392094,0,0
"40269",168.009341319377,177.561322070872,0,0,234.344486395001,0,0,92.8155555401345,0,0,0,0,0,0,0,0,0,0,0,22.3869459230884,0,69.976104456182,126.501290556435,116.299805391659,0,143.659240282051,0,45.8104440177286
"78327",0,0,0,0,0,0,0,150.933707140032,0,0,669.421296830636,0,0,0,0,0,0,0,65.3349231497967,98.2538182179991,61.6135827143094,116.626840760303,34.0580397651941,0,0,0,0,0
"2744474",0,0,508.889666359212,0,0,0,506.275147219484,8.6743509850593,0,0,0,0,0,0,0,0,0,0,65.3349231497967,55.967364807721,0,0,51.0870596477912,0,0,0,0,0
"3078428",0,0,0,0,0,0,0,12.144091379083,0,202.895058871269,0,0,0,0,0,0,0,0,372.953519646756,542.261579025919,65.4644316339537,0,0,0,0,0,0,0
"2930199",0,231.916828827262,0,0,0,0,0,48.5763655163321,0,259.959294178814,0,0,0,0,0,0,0,0,206.893923307689,404.208745833541,0,44.0590287316701,0,0,0,0,0,0
"1940790",109.206071857595,79.7214099093712,0,321.357413715534,104.153105064445,0,146.553332089851,67.6599376834625,0,0,0,0,0,0,0,0,0,0,78.9463654726709,80.8417491667081,0,67.3843968837308,0,139.559766469991,0,0,0,0
"1177216",0,43.4844054051116,0,0,0,0,0,73.731983373004,0,0,0,0,0,542.309490416082,0,0,0,170.971484398852,78.9463654726709,41.0427341923287,0,103.668302898047,63.2506452782177,77.5332035944393,0,0,0,0
"192421",0,0,0,0,0,0,0,161.342928322103,0,95.1070588459075,0,0,0,0,0,465.870937685746,0,0,0,0,42.3593381160877,106.260010470499,63.2506452782177,0,260.713703764054,0,0,0
"96230",0,72.4740090085193,0,0,0,0,0,101.489906525194,0,0,0,0,0,0,0,0,244.781908734007,274.775599926726,87.1132308663955,38.55529575643,0,134.768793767462,131.366724808606,108.546485032215,0,0,0,0
"463",0,0,0,0,0,0,0,8.6743509850593,0,76.085647076726,0,0,0,0,0,0,197.708464746698,164.865359956036,49.0011923623475,21.143226705139,0,59.6092741663773,119.203139178179,0,0,0,308.256654490529,188.968081573131
"38300",0,0,0,0,0,0,0,9.54178608356523,0,0,0,0,0,0,0,0,0,0,144.281288622468,84.5729068205562,955.010532071795,0,0,0,0,0,0,0
"3108483",0,0,0,0,0,0,0,41.6368847282846,0,0,0,0,0,261.804581580178,0,0,0,0,0,0,0,98.484887753145,38.9234740173647,201.586329345542,179.240671337787,371.119704061965,0,0
"1434099",0,0,0,0,0,0,0,0,307.395046548393,126.809411794543,0,0,0,0,0,0,0,0,0,0,0,108.85171804295,82.7123822869001,240.352931142762,0,0,231.192490867897,95.4384250369347
"947516",0,105.087313062353,0,0,0,0,213.168483039783,19.9510072656364,0,88.7665882561804,0,0,0,0,0,0,112.976265569542,109.910239970691,84.3909424018207,146.758867718024,0,0,26.7598883869383,0,0,0,262.01815631695,22.9052220088643
"1767",0,199.303524773428,0,0,0,0,0,85.876074752087,0,0,0,0,0,0,0,0,0,0,294.007154174085,405.45246505149,207.945841660794,0,0,0,0,0,0,0
"1476901",302.416814374879,217.422027025558,0,0,0,0,0,79.8040290625455,0,0,0,0,0,0,0,0,0,0,0,83.3291876026068,0,93.3014726082427,111.904987799924,0,0,0,0,303.494191617452
"3239807",0,0,0,0,0,0,0,89.3458151461108,0,0,0,0,0,0,0,0,169.464398354312,170.971484398852,206.893923307689,37.3115765384807,0,62.2009817388285,55.9524938999618,0,399.217858888708,0,0,0
"207340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.412346583623,405.620981221654,236.306651410378,111.674618669686,67.3843968837308,58.3852110260471,0,0,0,0,0
"215691",0,0,0,0,0,0,0,0,336.670765267287,234.597411819905,0,513.083632632119,0,0,0,0,0,0,35.3897500394732,69.6482762051639,0,0,0,0,0,0,0,0
"1239307",0,94.2162117110751,0,0,0,0,0,19.0835721671305,0,152.171294153452,0,0,0,0,0,0,0,0,0,31.0929804487339,0,0,29.1926055130236,155.066407188879,89.6203356688936,167.602446995726,262.01815631695,188.968081573131
"3009077",0,0,0,0,0,0,0,25.155617856672,0,0,0,0,0,0,0,289.161271667015,301.270041518778,244.244977712646,185.11561559109,116.909606487239,0,0,26.7598883869383,0,0,0,0,0
"2980554",0,54.3555067563895,0,0,0,0,0,25.155617856672,0,69.7451764869989,0,0,0,0,0,0,0,0,57.1680577560721,129.346798666733,57.762733794665,80.3429347459868,36.4907568912794,0,334.039432947694,0,231.192490867897,112.617341543583
"1868793",0,0,0,0,0,0,0,45.1066251223083,0,0,0,0,0,0,0,0,122.390954367003,201.502106612933,54.4457692914972,17.412069051291,0,80.3429347459868,41.35619114345,147.313086829435,179.240671337787,155.630843638889,0,143.157637555402
"3427230",478.826622760225,221.045727475984,0,471.324206782784,0,0,0,15.6138317731067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1789762",0,0,0,0,373.215293147594,0,0,60.7204568954151,0,0,0,0,0,0,0,0,0,134.334737741955,38.112038504048,19.8995074871897,0,46.6507363041213,381.936588795391,131.806446110547,0,0,0,0
"3233574",0,0,0,0,104.153105064445,0,0,57.2507165013914,322.03290590784,139.490352973998,253.918422935759,0,0,0,0,0,0,0,0,31.0929804487339,0,77.7512271735356,41.35619114345,0,130.356851882027,0,0,28.6315275110804
"2851540",0,0,0,0,0,0,1185.74968690879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2951805",168.009341319377,72.4740090085193,0,0,321.138740615371,0,0,102.3573416237,234.205749751156,95.1070588459075,0,0,0,0,0,0,0,0,106.16925011842,47.2613302820755,0,0,38.9234740173647,0,0,0,0,0
"2018025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.228613299139,136.114423228743,167.902094423163,69.315280553598,0,0,0,0,0,431.55931628674,251.957442097508
"1190508",0,76.0977094589453,0,0,0,0,0,53.7809761073676,0,0,0,0,0,0,0,0,0,0,0,27.3618227948858,0,0,0,0,586.605833469122,299.29008392094,0,141.248869054663
"2725268",159.608874253408,141.324317566613,318.056041474508,0,0,0,0,67.6599376834625,263.481468470051,95.1070588459075,0,0,0,0,0,0,0,0,0,0,0,57.0175665939261,0,0,0,0,0,82.0770455317638
"3158548",0,188.43242342215,0,0,0,0,0,0,0,684.770823690534,0,0,0,0,0,0,310.684730316239,0,0,0,0,0,0,0,0,0,0,0
"1798223",277.215413176973,170.31392117002,0,621.290999850033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.2789038977726,68.4045569872146,0,0,0,0,0,0,0,0
"33060",0,0,0,0,0,0,213.168483039783,33.8299688417313,0,0,0,0,0,0,0,0,216.537842341621,177.077608841668,38.112038504048,18.6557882692403,73.1661294732424,98.484887753145,31.6253226391088,100.793164672771,130.356851882027,0,0,51.5367495199447
"1134405",0,0,0,0,0,0,0,45.1066251223083,0,0,0,0,0,0,795.991946434424,0,0,73.2734933137937,0,14.9246306153923,0,82.9346423184379,77.8469480347295,93.0398443133272,0,0,0,0
"153496",92.4051377256575,79.7214099093712,0,0,112.832530486482,0,0,66.7925025849566,0,0,0,0,0,0,0,0,0,73.2734933137937,76.2240770080961,50.9924879359236,46.210187035732,106.260010470499,38.9234740173647,100.793164672771,0,239.432067136752,0,99.2559620384121
"3066146",730.840634739291,394.98334909643,0,0,0,0,0,57.2507165013914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53407",0,0,0,0,0,0,0,35.5648390387431,0,69.7451764869989,0,0,0,0,0,0,0,0,114.336115512144,79.5980299487588,0,186.602945216485,31.6253226391088,155.066407188879,244.419097278801,227.460463779914,0,38.1753700147739
"290110",0,94.2162117110751,0,0,0,0,0,198.642637557858,0,0,0,0,0,0,0,0,301.270041518778,232.032728827013,81.6686539372458,26.1181035769365,0,57.0175665939261,153.261178943374,0,0,0,0,38.1753700147739
"1236046",92.4051377256575,43.4844054051116,413.47285391686,0,86.7942542203706,0,0,51.1786708118499,175.654312313367,0,0,0,0,0,0,0,0,128.228613299139,29.9451731103235,0,0,0,60.8179281521324,0,0,0,0,99.2559620384121
"3395315",193.210742517284,76.0977094589453,0,0,355.856442303519,0,479.629086839511,45.1066251223083,0,0,0,0,0,0,0,0,0,0,0,31.0929804487339,0,0,0,0,0,0,0,0
"44754",226.812610781159,68.8503085580933,0,0,0,0,0,40.7694496297787,0,0,0,0,0,205.703599812997,0,0,0,177.077608841668,144.281288622468,55.967364807721,0,36.2839060143166,119.203139178179,0,105.914942154147,0,0,0
"3035453",184.810275451315,181.185022521298,0,0,364.535867725557,0,186.52242265981,99.7550363281819,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0175665939261,0,0,0,0,0,106.891036041367
"1795",0,0,0,0,0,0,0,39.0345794327668,453.773640142866,114.128470615089,0,0,0,0,0,0,0,0,133.392134764168,136.809113974429,180.989899223284,0,46.2216253956206,0,0,0,0,76.3507400295477
"251540",218.412143715191,72.4740090085193,0,0,269.062188083149,0,279.783633989715,39.9020145312728,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6092741663773,116.770422052094,124.053125751103,0,0,0,0
"1348774",0,0,0,0,0,0,0,11.2766562805771,0,0,0,0,0,0,0,0,225.952531139083,122.122488856323,141.559000157893,114.422168051341,0,0,564.390373251789,0,0,0,0,0
"3423914",0,90.5925112606491,0,0,0,0,186.52242265981,117.103738298301,0,107.788000025362,0,0,0,0,0,0,0,97.6979910850583,40.8343269686229,46.0176110641262,0,114.035133187852,90.0105336651559,93.0398443133272,81.4730324262669,0,0,114.526110044322
"2320858",134.407473055502,101.463612611927,381.667249769409,0,112.832530486482,0,0,108.429387313241,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4258590214749,0,124.053125751103,81.4730324262669,0,0,80.1682770310251
"2908840",142.807940121471,83.3451103597972,0,0,0,0,0,79.8040290625455,0,0,0,0,0,0,0,0,0,91.5918666422422,87.1132308663955,43.5301726282275,211.796690580438,41.467321159219,175.155633078141,116.299805391659,105.914942154147,0,0,0
"1872114",0,0,0,0,0,0,519.59817740947,41.6368847282846,336.670765267287,158.511764743179,0,0,0,0,0,0,0,0,51.7234808269223,0,0,0,70.5487966564736,0,0,0,0,0
"2963128",0,0,0,0,0,0,0,69.3948078804744,0,0,0,0,0,0,0,0,131.805643164465,116.016364413507,0,0,0,75.1595196010844,158.126613195544,193.833008986098,228.124490793547,0,0,206.146998079779
"3038773",0,119.582114864057,0,0,0,0,0,0,0,145.830823563725,253.918422935759,0,0,0,0,0,122.390954367003,0,196.00476944939,340.779065718123,0,0,0,0,0,0,0,0
"75289",0,0,0,0,0,0,0,14.7463966746008,0,0,438.586366889038,0,0,0,0,0,0,0,163.337307874492,164.170936769315,88.5695251518197,0,253.002581112871,0,0,0,0,55.3542865214221
"458197",0,0,0,0,0,0,0,0,0,0,1177.25814270215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2864212",100.805604791626,137.700617116187,0,0,121.511955908519,320.677270395074,133.230301899864,154.403447534055,0,0,0,0,0,0,0,0,0,0,0,27.3618227948858,77.0169783928867,25.9170757245119,26.7598883869383,0,0,0,0,51.5367495199447
"1218494",0,0,0,0,0,0,0,23.4207476596601,0,0,0,0,0,0,0,0,131.805643164465,219.820479941381,40.8343269686229,17.412069051291,0,253.987342100216,65.683362404303,131.806446110547,122.2095486394,131.687636925213,0,38.1753700147739
"2820270",0,0,0,0,0,0,0,136.187310465431,0,114.128470615089,0,0,0,0,0,0,103.56157677208,122.122488856323,65.3349231497967,43.5301726282275,0,59.6092741663773,87.5778165390707,139.559766469991,89.6203356688936,143.659240282051,0,70.6244345273317
"180",302.416814374879,159.442819818742,0,0,286.421038927223,0,293.106664179701,56.3832814028854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5332035944393,0,0,0,0
"1930276",0,0,0,0,0,0,0,72.8645482744981,161.01645295392,114.128470615089,277.001915929919,0,0,205.703599812997,0,0,0,0,0,157.952340679568,119.376316508974,0,0,0,0,0,0,66.8068975258543
"29303",151.20840718744,112.334713963205,0,342.78124129657,0,0,0,66.7925025849566,0,0,0,0,0,0,0,0,141.220331961927,73.2734933137937,87.1132308663955,78.3543107308094,50.0610359553764,0,43.7889082695353,0,0,0,0,26.7227590103417
"2589818",92.4051377256575,86.9688108102232,445.278458064311,0,0,0,133.230301899864,144.86166145049,0,0,0,0,0,0,0,0,0,0,0,0,0,111.443425615401,72.9815137825589,0,0,0,0,85.8945825332412
"3400421",0,0,0,0,0,0,0,88.4783800476048,0,126.809411794543,0,0,0,579.710144927536,0,0,0,0,40.8343269686229,21.143226705139,0,69.976104456182,131.366724808606,0,114.062245396774,0,0,0
"3342349",0,0,0,0,0,0,0,423.308328070894,0,0,0,0,0,0,0,0,141.220331961927,195.395982170117,59.8903462206469,17.412069051291,0,31.1004908694142,277.329752373724,0,0,0,0,26.7227590103417
"1145276",823.245772464949,308.014538286207,0,0,0,0,0,39.9020145312728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59845",0,0,0,0,0,0,0,0,0,152.171294153452,0,592.019576113983,0,0,0,337.354816944851,0,0,0,0,0,0,60.8179281521324,0,0,0,0,28.6315275110804
"2995170",0,0,0,0,86.7942542203706,0,0,42.5043198267906,0,76.085647076726,230.834929941599,0,0,243.104254324451,0,0,0,0,84.3909424018207,243.768966718074,107.823769750041,25.9170757245119,29.1926055130236,0,0,0,0,0
"1054",218.412143715191,101.463612611927,0,0,0,0,0,13.0115264775889,0,95.1070588459075,438.586366889038,0,0,0,0,0,0,0,59.8903462206469,140.540271628277,0,59.6092741663773,43.7889082695353,0,0,0,0,0
"2703885",0,54.3555067563895,0,0,0,0,0,47.7089304178261,0,0,0,0,0,0,0,0,0,0,0,26.1181035769365,0,171.052699781778,68.1160795303883,0,138.504155124654,155.630843638889,308.256654490529,200.420692577563
"2738979",0,0,0,0,572.842077854446,0,0,68.5273727819685,0,0,0,0,0,0,0,0,0,189.289857727301,0,0,0,0,0,0,0,0,339.082319939582,0
"3120518",176.409808385346,134.076916665761,0,0,182.267933862778,0,0,58.1181515998973,0,0,0,0,0,0,0,0,235.367219936545,195.395982170117,0,0,0,0,77.8469480347295,85.2865239538832,0,0,0,24.813990509603
"2587862",0,163.066520269168,0,0,0,0,0,25.155617856672,0,114.128470615089,0,0,0,0,0,0,141.220331961927,103.804115527874,70.7795000789464,37.3115765384807,0,69.976104456182,145.963027565118,178.32636826721,0,119.716033568376,0,0
"865",0,0,0,0,0,0,0,53.7809761073676,0,0,0,0,0,0,0,0,169.464398354312,146.546986627587,84.3909424018207,18.6557882692403,0,106.260010470499,145.963027565118,116.299805391659,0,167.602446995726,0,160.33655406205
"3160834",0,101.463612611927,0,0,0,0,0,180.426500489233,0,101.447529435635,0,0,0,0,0,0,112.976265569542,128.228613299139,68.0572116143715,85.8166260385055,0,129.585378622559,116.770422052094,85.2865239538832,0,0,0,59.1718235228995
"3230988",0,0,0,0,0,0,572.890298169416,33.8299688417313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.872853299426,0,275.346877207264,0,0
"2110",0,0,0,0,0,0,0,119.706043593818,0,95.1070588459075,0,0,0,0,0,0,160.049709556851,122.122488856323,0,0,0,114.035133187852,145.963027565118,100.793164672771,130.356851882027,119.716033568376,0,61.0805920236382
"328813",0,79.7214099093712,0,0,0,0,0,61.587891993921,0,0,669.421296830636,0,0,0,0,0,0,61.0612444281614,49.0011923623475,63.4296801154171,0,51.8341514490237,75.4142309086442,0,0,0,0,57.2630550221608
"1563479",0,0,0,0,0,0,0,77.2017237670277,0,88.7665882561804,369.335887906558,0,0,0,0,0,0,91.5918666422422,46.2789038977726,34.824138102582,0,72.5678120286332,92.4432507912412,0,114.062245396774,0,0,181.333007570176
"2715679",151.20840718744,126.829515764909,318.056041474508,0,0,0,293.106664179701,45.9740602208143,0,0,0,0,0,0,0,0,0,0,0,12.4371921794936,0,33.6921984418654,46.2216253956206,100.793164672771,0,0,0,40.0841385155126
"1404768",0,0,0,0,0,0,0,18.2161370686245,0,0,0,0,0,0,0,273.096756574403,0,0,43.5566154331978,74.6231530769614,73.1661294732424,0,0,0,0,0,446.972149011267,238.596062592337
"2895946",134.407473055502,50.7318063059635,0,214.238275810356,0,384.812724474089,0,57.2507165013914,0,0,0,0,0,0,0,0,0,122.122488856323,0,18.6557882692403,0,126.993671050108,58.3852110260471,0,0,0,0,0
"3003259",344.419149704724,119.582114864057,0,0,225.665060972964,0,0,72.8645482744981,0,0,0,0,0,0,0,0,0,225.926604384197,0,18.6557882692403,0,0,111.904987799924,0,0,0,0,47.7192125184673
"1867715",0,112.334713963205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.949942559713,110.691010397493,73.1661294732424,0,0,232.599610783318,0,0,292.843821766002,118.343647045799
"1144748",0,79.7214099093712,318.056041474508,0,164.909083018704,0,253.137573609742,61.587891993921,0,0,0,0,0,0,0,0,0,0,65.3349231497967,17.412069051291,0,51.8341514490237,34.0580397651941,93.0398443133272,0,0,0,26.7227590103417
"1855883",100.805604791626,90.5925112606491,0,0,0,0,0,45.1066251223083,146.378593594473,88.7665882561804,577.087324853997,0,0,0,0,0,0,0,0,18.6557882692403,0,51.8341514490237,46.2216253956206,0,0,0,0,0
"2904253",84.0046706596887,57.9792072068155,0,749.833965336247,121.511955908519,0,0,52.0461059103558,0,0,0,0,0,0,0,0,0,0,35.3897500394732,64.6733993333665,0,0,0,0,0,0,0,0
"2112",0,61.6029076572414,0,0,0,0,159.876362279837,85.876074752087,204.930031032262,88.7665882561804,0,394.679717409322,0,0,0,0,0,0,0,0,0,44.0590287316701,51.0870596477912,0,0,0,0,74.441971528809
"1750527",134.407473055502,119.582114864057,0,0,0,0,0,13.8789615760949,0,101.447529435635,369.335887906558,0,0,0,0,0,0,0,157.892730945342,155.464902243669,88.5695251518197,0,24.327171260853,0,0,0,0,0
"66883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.855352721316,195.395982170117,209.616211772264,169.145813641112,177.139050303639,0,77.8469480347295,0,0,0,0,43.9016755169899
"103731",0,0,0,0,0,0,0,91.0806853431226,0,152.171294153452,0,0,0,0,655.522779416585,0,0,0,62.6126346852218,152.977463807771,50.0610359553764,0,0,0,0,0,0,0
"155863",0,72.4740090085193,0,0,156.229657596667,0,0,81.5388992595574,0,0,0,0,0,0,0,0,197.708464746698,164.865359956036,0,12.4371921794936,0,77.7512271735356,87.5778165390707,0,162.946064852534,0,0,150.792711558357
"28187",0,0,0,0,0,0,0,35.5648390387431,0,0,0,0,0,0,0,0,160.049709556851,189.289857727301,32.6674615748983,13.6809113974429,0,103.668302898047,68.1160795303883,0,105.914942154147,454.920927559828,0,0
"2736",92.4051377256575,0,0,0,269.062188083149,0,159.876362279837,31.2276635462135,0,0,277.001915929919,0,0,0,0,0,0,0,51.7234808269223,126.859360230834,65.4644316339537,0,43.7889082695353,0,0,0,0,45.8104440177286
"71190",0,0,0,0,0,0,0,32.9625337432253,0,272.640235358268,0,0,0,0,0,0,0,0,141.559000157893,24.8743843589871,0,54.4258590214749,48.6543425217059,131.806446110547,252.566400521427,203.517257066239,0,0
"2003316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.5263498908891,92.4432507912412,178.32636826721,0,766.182614837605,0,40.0841385155126
"94624",0,0,572.500874654114,0,0,0,0,58.1181515998973,0,196.554588281542,0,0,0,0,0,0,0,0,106.16925011842,228.844336102681,0,0,0,0,0,0,0,0
"3082546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1680577560721,26.1181035769365,196.393294901861,67.3843968837308,0,85.2865239538832,195.535277823041,179.574050352564,354.495152664108,0
"758793",0,47.1081058555376,0,0,468.688972790001,0,239.814543419755,73.731983373004,0,0,0,0,0,0,0,0,0,0,95.2800962601201,88.3040644744043,0,0,148.395744691203,0,0,0,0,0
"215578",176.409808385346,108.711013512779,0,0,277.741613505186,0,0,24.288182758166,0,0,0,0,0,0,0,0,0,0,0,0,0,114.035133187852,41.35619114345,147.313086829435,244.419097278801,0,0,26.7227590103417
"3125783",176.409808385346,0,0,0,486.047823634075,0,0,56.3832814028854,0,0,0,0,0,0,0,0,0,0,130.669846299593,55.967364807721,0,0,255.435298238956,0,0,0,0,0
"2739063",0,0,0,0,0,0,0,104.959646919218,0,0,0,0,0,0,0,0,0,0,0,19.8995074871897,0,295.454663259435,29.1926055130236,186.079688626654,219.977187550921,215.488860423076,0,89.7121195347186
"3039851",0,47.1081058555376,0,0,86.7942542203706,0,0,0,0,63.4047058972717,0,0,0,299.205236091632,0,0,207.12315354416,207.608231055749,65.3349231497967,128.103079448784,0,0,55.9524938999618,0,0,0,0,0
"413502",0,0,0,0,0,0,0,37.299709235755,0,95.1070588459075,0,0,0,0,0,0,103.56157677208,67.1673688709776,87.1132308663955,63.4296801154171,0,90.7097650357915,82.7123822869001,139.559766469991,171.093368095161,131.687636925213,0,89.7121195347186
"116188",176.409808385346,61.6029076572414,0,471.324206782784,0,0,0,27.7579231521898,0,0,0,0,0,0,0,0,0,0,166.059596339066,144.271429282125,65.4644316339537,0,46.2216253956206,0,0,0,0,0
"29558",235.213077847128,119.582114864057,0,0,234.344486395001,0,146.553332089851,57.2507165013914,146.378593594473,101.447529435635,0,0,0,0,0,0,0,0,0,0,0,51.8341514490237,31.6253226391088,0,0,0,0,34.3578330132965
"3029174",0,72.4740090085193,0,0,86.7942542203706,0,0,116.236303199795,0,82.4261176664532,0,0,0,0,0,192.774181111343,0,213.714355498565,40.8343269686229,16.1683498333416,0,77.7512271735356,150.828461817288,108.546485032215,0,0,0,0
"693153",134.407473055502,101.463612611927,0,0,0,0,0,53.7809761073676,0,0,0,0,0,0,0,0,0,0,62.6126346852218,0,0,0,70.5487966564736,279.119532939982,456.248981587095,0,0,0
"199596",0,0,0,0,0,0,0,79.8040290625455,0,0,0,0,0,0,0,0,395.416929493396,256.457226598278,81.6686539372458,80.8417491667081,100.122071910753,0,138.664876186862,0,0,0,0,24.813990509603
"186931",0,0,0,0,0,0,0,29.4927933492016,0,0,253.918422935759,0,0,0,0,0,150.635020759389,85.485742199426,57.1680577560721,149.246306153923,404.339136562655,0,0,0,0,0,0,26.7227590103417
"1286181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6674615748983,77.1105915128601,288.813668973325,85.5263498908891,0,85.2865239538832,114.062245396774,0,369.907985388635,103.073499039889
"1613",92.4051377256575,61.6029076572414,0,0,156.229657596667,0,0,189.968286572799,0,76.085647076726,0,0,0,0,0,0,0,0,51.7234808269223,37.3115765384807,0,88.1180574633403,231.108126978103,0,171.093368095161,0,0,0
"3435775",0,0,0,0,0,0,0,0,0,0,323.168901918238,0,0,0,0,0,0,0,81.6686539372458,194.020198000099,107.823769750041,51.8341514490237,0,201.586329345542,195.535277823041,0,0,0
