,072023_Carolina_2023_Baya_052_DCYL_S9,072023_Carolina_2023_Baya_053_MCAV_S3,072023_Carolina_2023_Baya_055_MCAV_S4,072023_Carolina_2023_Baya_057_SSID_S7,072023_Carolina_2023_Baya_059_SSID_S8,072023_Carolina_2023_Baya_061_SSID_S5,072023_Carolina_2023_Baya_063_SSID_S6,072023_Carolina_2023_Baya_065_DCYL_S1,072023_Carolina_2023_Baya_066_DCYL_S2,122021_Coralina_2021_Baya_001_DCYL_S24,122021_Coralina_2021_Baya_003_MCAV_S27,122021_Coralina_2021_Baya_005_MCAV_S28,122021_Coralina_2021_Baya_007_MCAV_S29,122021_Coralina_2021_Baya_009_DCYL_S25,122021_Coralina_2021_Baya_010_DCYL_S26,122021_Coralina_2021_Baya_013_DLAB_S43,122021_Coralina_2021_Baya_015_DLAB_S44,122021_Coralina_2021_Baya_017_MCAV_S30,122021_Coralina_2021_Baya_019_SSID1_S46,122021_Coralina_2021_Baya_021_SSID2_S36,122021_Coralina_2021_Baya_023_MCAV_S31,122021_Coralina_2021_Baya_025_MMEA_S22,122021_Coralina_2021_Baya_027_PSTR4_S34,122021_Coralina_2021_Baya_029_MMEA_S23,122021_Coralina_2021_Baya_031_MMEA_S45,122021_Coralina_2021_Baya_033_PSTR7_S35,122021_Coralina_2021_Baya_035_PSTR_S32,122021_Coralina_2021_Baya_037_PSTR_S33,Sum
2867375,162.52999319940292,357.67425889893553,182.1463463098806,118.00193228164112,94.19793078545375,60.996840871949836,44.77023190980129,138.20108257514684,75.37052689381908,0.0,0.0,248.90757232147794,283.02092177737137,0.0,0.0,0.0,32.732926596412106,0.0,0.0,107.63341038907032,215.4151049071561,205.82907953235633,166.339304838423,0.0,118.7140889880811,110.24214362605865,101.79774823380907,0.0,2824.521444936248
568386,159.96373014888604,414.90214032276526,321.2399198556076,523.6335744997824,1098.975859163627,658.257574409792,924.444788624005,207.30162386272025,236.87879880914568,588.5412389477431,432.5081352720682,622.268930803695,312.0487086263326,0.0,0.0,508.47270275349024,340.05873741828134,314.6138115463269,191.4726296714193,200.5895375432674,193.87359441644048,0.0,198.23999343757265,0.0,0.0,110.24214362605865,0.0,166.20805555042568,8724.736229309454
75787,159.96373014888604,185.9906146274465,331.1751751088738,457.2574875913593,361.092068010906,688.755994845767,1130.1458541555244,230.33513762524473,360.70180727756275,1190.7694834524102,0.0,608.4407323413906,326.56260205081315,309.6343932356794,286.79591602615574,309.505123415168,105.4727634773279,275.287085103036,369.2686429377372,163.89632945608435,366.20567834216536,315.6045886162797,198.23999343757265,0.0,308.6566313690109,246.42361516413112,352.8988605438714,240.07830246172597,9879.158610822133
2951104,159.10830913204705,221.75804051734005,221.8873673229455,110.62681151403854,78.49827565454478,83.87065619893103,45.98023817763376,299.4356789128181,188.4263172345477,0.0,247.14750586975327,152.11018308534764,304.79176191409226,238.18030248898415,487.55305724446487,121.59129848453027,209.1270310326329,255.62372188139062,0.0,75.832630046845,323.12265736073414,0.0,173.17516668109792,0.0,0.0,110.24214362605865,156.0898806251739,120.03915123086298,4384.218186236816
1890498,158.25288811520812,85.84182213574454,43.052772764153595,368.7560383801285,188.3958615709075,546.4300328112173,624.3632342015532,0.0,269.180453192211,136.87005556924254,0.0,373.36135848221693,79.8264138346432,0.0,1061.1448892967765,386.88140426895995,350.96971295041874,412.93062765455403,735.1181317741991,340.02372827456304,0.0,150.94132499039466,275.7130943212217,0.0,0.0,447.45340648223805,264.67414540790355,313.94854937302625,7614.129945851481
1042322,157.39746709836913,0.0,36.429269261976124,0.0,0.0,106.74447152591222,137.94071453290127,0.0,0.0,0.0,0.0,0.0,87.08336054688351,0.0,0.0,0.0,125.47621861957975,0.0,75.22139022805759,31.80078034222532,0.0,0.0,36.457929827599564,0.0,0.0,0.0,0.0,0.0,794.5516019835044
655351,154.83120404785225,457.8230513906375,811.3791790167409,88.50144921123083,125.59724104727165,289.7349941417617,231.11119715600125,138.20108257514684,441.455943235226,328.4881333661821,205.95625489146104,193.59477847226066,283.02092177737137,0.0,0.0,784.8165629456045,898.33698547931,0.0,335.07710192498377,826.8202888978584,140.01981818965146,329.32652725177013,189.12551098067274,274.5881178232651,130.58549788688921,1932.4799294450281,1615.190938643104,1514.3400616816562,12720.402771478937
2042895,153.9757830310133,164.53015909351038,175.52284280770314,0.0,120.364022670302,0.0,18.15009401748701,0.0,0.0,0.0,0.0,165.93838154765197,166.90977438152672,0.0,0.0,298.4513690074834,261.86341277129685,196.63363221645432,99.155468936985,232.39031788549275,107.70755245357805,246.99489543882757,211.91171712292248,474.28856714927605,439.2421292559001,687.3921896683656,278.2471785057448,323.1823302369388,4822.85181819846
649777,153.12036201417433,178.83712944946777,165.5875875544369,73.7512076760257,88.96471240848409,53.37223576295611,96.80050142659739,0.0,0.0,0.0,0.0,345.70496155760827,370.1042823242549,0.0,0.0,0.0,20.003455142251845,432.5939908761994,71.80223612678223,68.49398842940839,430.8302098143122,0.0,36.457929827599564,0.0,0.0,0.0,122.1572978805709,0.0,2708.5820882711296
1920240,152.26494099733534,178.83712944946777,347.7339338643176,464.6326083589619,397.7245966496936,297.3595992507555,128.26066439024154,322.46919267534264,274.5640622560552,479.04519449234897,308.9343823371916,165.93838154765197,304.79176191409226,428.72454448017146,0.0,364.7738954535908,394.6136150789682,216.2969954380997,44.44900331657948,215.26682077814064,290.8103916246607,260.716834074318,280.27033554967164,0.0,284.91381357139466,194.5449593401035,210.38201301653876,249.3120833256385,7257.6317532313315
3031464,150.55409896365742,0.0,0.0,0.0,0.0,38.12302554496865,15.730081481822076,126.6843256938846,107.6721812768844,136.87005556924254,0.0,0.0,0.0,238.18030248898415,0.0,0.0,96.38028386721342,0.0,0.0,73.38641617436612,0.0,0.0,29.622067984924644,0.0,0.0,142.66630351607589,0.0,0.0,1155.8691425620239
92712,149.69867794681846,185.9906146274465,99.35255253266216,213.8785022604745,156.99655130908957,73.70451605360606,41.1402131063039,0.0,0.0,287.4271166954094,0.0,221.2511753968693,290.2778684896117,0.0,344.15509923138694,221.0750881536914,169.1201207481292,491.58408054113573,0.0,193.2508959258308,527.7670070225324,0.0,241.5337851078471,0.0,0.0,324.24159890017245,264.67414540790355,286.24720678128864,4783.36681623821
3118654,149.69867794681846,185.9906146274465,268.2518918381878,0.0,94.19793078545375,55.91377079928735,22.99011908881688,207.30162386272025,139.9738356599497,0.0,0.0,0.0,116.11114739584468,0.0,0.0,0.0,45.462398050572375,235.96035865974517,0.0,26.90835259726758,129.24906294429366,0.0,84.30896272632398,0.0,130.58549788688921,0.0,0.0,0.0,1892.9042448696173
3085097,149.69867794681846,107.30227766968068,99.35255253266216,272.87946840129507,272.12735560242197,203.32280290649945,210.54109060284932,161.23459633767132,215.3443625537688,260.0531055815608,0.0,152.11018308534764,239.47924150392964,0.0,0.0,0.0,220.03800656477028,0.0,177.7960132663179,305.7767340598589,226.1858601525139,205.82907953235633,157.22482238152313,0.0,237.4281779761622,155.6359674720828,115.37078133165028,304.71476850911375,4449.445925970856
1890431,147.1324148963016,0.0,92.72904903048467,221.25362302807707,162.22976968605923,327.85801968673036,116.16060171191687,0.0,269.180453192211,0.0,0.0,152.11018308534764,137.88198753256555,0.0,0.0,364.7738954535908,143.6611778398087,0.0,44.44900331657948,178.5736126909576,140.01981818965146,0.0,88.86620395477394,0.0,178.07113348212164,181.5752953840966,149.3033640762533,277.01342591737614,3372.843032154903
1779135,147.1324148963016,436.3625958567014,241.7578778294779,287.6297099365002,172.69620643999855,165.1997773615308,308.5515982972792,0.0,102.28857221304018,314.8011278092579,308.9343823371916,276.56396924608663,558.7848968425025,0.0,0.0,0.0,40.00691028450369,314.6138115463269,140.18531815228914,134.5417629863379,473.91323079574335,0.0,75.19448026942409,0.0,0.0,168.6056314280897,128.94381442949148,120.03915123086298,4916.747240188938
1185407,144.5661518457847,71.5348517797871,82.79379377721845,88.50144921123083,88.96471240848409,63.53837590828108,21.780112820984414,0.0,80.7541359576633,0.0,0.0,0.0,268.5070283528908,0.0,0.0,0.0,0.0,0.0,0.0,92.95612715419709,118.47830769893584,0.0,82.03034211209902,0.0,0.0,77.8179837360414,81.43819858704725,138.50671295868807,1502.1682843093336
2983183,141.99988879526782,214.60455533936135,142.40532529681576,486.7579706617696,282.59379235636123,447.3101663942988,761.093942466622,0.0,253.02962600067832,643.2892611754401,308.9343823371916,373.36135848221693,290.2778684896117,0.0,0.0,176.86007052295312,32.732926596412106,275.287085103036,406.879338051766,66.04777455692951,183.10283917108268,0.0,154.94620176729813,0.0,0.0,97.27247967005175,81.43819858704725,212.37695986998835,6032.602011692199
46630,139.4336257447509,0.0,0.0,0.0,62.798620523635826,0.0,0.0,138.20108257514684,75.37052689381908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.80385573735265
2823145,138.57820472791195,228.91152569531874,162.2758358033482,154.87753611965394,172.69620643999855,228.7381532698119,82.2804262126078,0.0,263.7968441283668,232.67909446771236,0.0,262.7357707837823,312.0487086263326,0.0,0.0,243.18259696906054,150.93516152790028,196.63363221645432,34.19154101275345,70.94020230188725,258.4981258885873,150.94132499039466,134.4386162392734,0.0,403.6279025594758,116.7269756040621,549.7078404625689,452.4552623317143,5001.897488378977
2844403,138.57820472791195,965.720499027126,3729.0324717259195,737.512076760257,737.883791152721,4310.443421617789,2307.4819527565155,391.569733962916,974.4332405558038,2504.7220169171387,0.0,912.6610985120858,253.99313492841023,2524.711206383232,803.0285648732362,1238.020493660672,74.5583328029387,0.0,232.50247888672342,68.49398842940839,398.5179440782387,137.2193863549042,177.73240790954787,0.0,237.4281779761622,654.9680297783484,617.573005951775,1671.3143363681693,26800.099996097946
2066434,138.57820472791195,436.3625958567014,1228.659899653922,523.6335744997824,612.2865501054494,2927.8483618535925,1367.307082650688,598.8713578256362,608.347824214397,1026.5254167693192,0.0,553.1279384921733,224.96534807944906,809.8130284625462,344.15509923138694,431.0964218996982,225.49349433083896,294.9504483246815,335.07710192498377,61.15534681197177,247.72737064322948,288.16071134529886,209.6330965086975,0.0,368.01367586305145,317.75676692216905,298.6067281525066,443.2214814678018,14921.374926617886
1328881,134.30109964371712,85.84182213574454,56.29977976850855,494.1330914293721,544.2547112048439,249.07043356046185,93.17048262309999,0.0,96.90496314919595,164.24406668309106,0.0,0.0,0.0,0.0,0.0,121.59129848453027,147.29816968385447,0.0,0.0,259.2986704827603,0.0,164.66326362588507,221.02619957982236,0.0,249.29958687497032,252.90844714213455,380.0449267395539,350.8836728286764,4065.2346856402232
2008793,133.4456786268782,185.9906146274465,208.64036031859052,840.7637675066928,811.1488484302961,831.0819568803165,736.8938171099726,253.3686513877692,312.24932570296477,793.8463223016068,597.273139185237,331.87676309530394,326.56260205081315,404.9065142312731,0.0,408.9889130843291,440.07601312954057,334.27717476797227,147.02362635483982,247.06760112036596,516.9962517771746,0.0,346.35033336219584,0.0,178.07113348212164,382.60508670220355,230.74156266330056,267.7796450534636,10268.025702952671
2267,132.59025761003923,400.5951699668078,182.1463463098806,140.12729458444883,156.99655130908957,96.57833138058724,60.50031339162337,264.8854082690315,166.89188097917082,232.67909446771236,0.0,165.93838154765197,145.13893424480585,238.18030248898415,0.0,198.96757933832225,132.75020230767132,0.0,75.22139022805759,677.6012426766472,495.45474128645895,315.6045886162797,241.5337851078471,274.5881178232651,237.4281779761622,291.8174390101553,746.5168203812665,323.1823302369388,6393.914681538905
1769717,130.8794155763613,164.53015909351038,112.5995595370171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.38641617436612,0.0,0.0,52.40827412717437,0.0,0.0,0.0,0.0,0.0,533.8038245084293
2770092,128.3131525258444,0.0,79.48204202612972,140.12729458444883,130.83045942424133,58.455305835618596,27.83014416014675,345.5027064378671,188.4263172345477,0.0,0.0,165.93838154765197,195.9375612304879,357.27045373347624,0.0,232.12884256137596,176.3941044362208,216.2969954380997,61.5447738229562,200.5895375432674,118.47830769893584,0.0,154.94620176729813,274.5881178232651,0.0,466.9079024162484,183.23594682085633,332.41611110085137,4235.640660169836
2829814,127.45773150900546,472.13002174659493,476.89225215677834,435.1321252885516,245.96126371757364,1934.1081626480761,1224.526343046457,0.0,382.2362435329396,1382.3875612493498,0.0,539.2997400298689,217.70840136720875,333.4524234845778,0.0,176.86007052295312,70.9213409588929,0.0,297.46640681095494,44.031849704619674,0.0,150.94132499039466,157.22482238152313,274.5881178232651,0.0,116.7269756040621,183.23594682085633,138.50671295868807,9381.79583835319
1182,123.18062642481063,85.84182213574454,79.48204202612972,272.87946840129507,183.16264319393784,406.6456058129989,143.9907458720636,172.75135321893356,430.6887251075376,0.0,0.0,152.11018308534764,304.79176191409226,0.0,0.0,619.010246830336,1160.200398250607,353.9405379896178,112.83208534208636,14224.733668464634,312.35190211537633,343.04846588726053,177.73240790954787,299.5506739890165,261.17099577377843,1134.8455961506038,644.7190721474575,978.7807715747291,22978.44179961794
2847776,122.32520540797167,507.89744763648855,202.01685681641305,479.382849894167,575.6540214666618,254.15350363312433,93.17048262309999,0.0,0.0,0.0,514.8906372286526,359.5331600199126,232.22229479168936,0.0,0.0,0.0,0.0,412.93062765455403,44.44900331657948,100.2947687716337,150.79057343500926,0.0,2729.7874958415173,324.5132301547679,0.0,97.27247967005175,67.86516548920603,138.50671295868807,7407.656516810188
1747776,122.32520540797167,85.84182213574454,0.0,0.0,0.0,38.12302554496865,18.15009401748701,0.0,64.60330876613064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5583328029387,0.0,0.0,200.5895375432674,0.0,0.0,72.91585965519913,0.0,0.0,330.72643087817596,210.38201301653876,138.50671295868807,1356.7223427271103
2858885,121.4697843911327,343.36728854297814,192.08160156314682,191.7531399576668,94.19793078545375,76.2460510899373,61.710319659455834,0.0,75.37052689381908,0.0,288.3387568480455,235.07937385917361,123.36809410808496,0.0,0.0,143.6988072998994,250.9524372391595,373.6039012112632,0.0,298.43809244242226,118.47830769893584,0.0,266.5986118643218,0.0,0.0,285.33260703215177,271.46066195682414,221.6107407339009,4033.157035177773
3056374,119.75894235745479,71.5348517797871,39.74102101306486,154.87753611965394,146.53011455515028,101.66140145324972,284.35147294062983,0.0,96.90496314919595,0.0,0.0,152.11018308534764,0.0,238.18030248898415,0.0,121.59129848453027,250.9524372391595,0.0,0.0,75.832630046845,0.0,0.0,113.93103071124864,0.0,0.0,0.0,128.94381442949148,221.6107407339009,2318.5127405876938
255474,118.90352134061581,507.89744763648855,364.2926926197612,420.3818837533464,371.55850476484534,594.719198501511,538.4527891854481,172.75135321893356,199.19353536223613,260.0531055815608,205.95625489146104,414.84595386912997,195.9375612304879,0.0,0.0,408.9889130843291,336.42174557423556,373.6039012112632,95.73631483570965,92.95612715419709,118.47830769893584,891.9260113068774,362.3006776617707,299.5506739890165,344.2708580654352,149.15113549407934,0.0,101.57158950303791,7939.900057534714
2560065,118.90352134061581,257.52546640723364,142.40532529681576,420.3818837533464,387.25815989575426,127.07675181656217,38.72020057063896,253.3686513877692,183.0427081707035,136.87005556924254,0.0,248.90757232147794,116.11114739584468,500.1786352268668,0.0,210.02133374600683,161.84613706003762,0.0,51.287311519130164,665.370173314253,0.0,233.2729568033372,478.51032898724424,449.32601098352467,201.8139512797379,415.0292465922208,515.7752577179659,295.48098764520125,6608.483774801531
2842329,118.90352134061581,164.53015909351038,142.40532529681576,0.0,0.0,198.23973283383697,99.22051396226232,0.0,156.12466285148238,0.0,0.0,138.28198462304331,108.85420068360438,0.0,0.0,0.0,189.12357589038106,0.0,0.0,146.77283234873224,581.6207832493214,0.0,209.6330965086975,0.0,0.0,220.4842872521173,196.80897991869753,0.0,2671.003655853118
3079756,118.04810032377685,0.0,52.988028017419815,206.50338149287197,177.92942481696818,673.5067846277794,242.0012535664935,115.16756881262236,619.1150423420853,164.24406668309106,0.0,0.0,0.0,0.0,544.912240449696,265.29010578442967,118.20223493148816,275.287085103036,150.44278045611517,775.4497975758021,0.0,178.3852022613755,189.12551098067274,0.0,273.04240467258654,959.7551327445105,746.5168203812665,1200.39151230863,8046.304478332718
213421,117.19267930693789,278.9859219411697,195.39335331423555,346.63067607732074,392.4913782727239,378.6887204133552,482.79250086515447,115.16756881262236,188.4263172345477,547.4802222769702,288.3387568480455,553.1279384921733,224.96534807944906,0.0,0.0,287.3976145997988,50.91788581664105,707.8810759792356,164.11939686121653,122.31069362394354,107.70755245357805,288.16071134529886,113.93103071124864,0.0,0.0,123.21180758206556,135.73033097841207,156.97427468651313,6368.023756572658
2812024,116.33725829009893,0.0,43.052772764153595,0.0,83.73149403151444,27.956885399643674,81.07041994477532,0.0,0.0,150.55706112616681,0.0,0.0,0.0,0.0,0.0,0.0,54.55487766068684,0.0,54.70646562040552,63.60156068445064,0.0,219.55101816784673,50.1296535129494,0.0,154.32831568450544,64.8483197800345,0.0,0.0,1164.4261026672318
2848916,115.48183727325996,157.37667391553165,231.82262257621167,132.75217381684627,125.59724104727165,25.41535036331243,0.0,414.6032477254405,183.0427081707035,260.0531055815608,0.0,0.0,217.70840136720875,571.632725973562,0.0,198.96757933832225,854.6930833507605,275.287085103036,191.4726296714193,303.33052018738,204.6443496617983,0.0,88.86620395477394,0.0,166.19972458331355,233.4539512081242,210.38201301653876,378.58501542041404,5541.368243306792
85034,113.77099523958205,0.0,0.0,0.0,0.0,116.91061167123719,106.48055156925713,0.0,102.28857221304018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.262919067014025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.71364976013064
2945022,112.91557422274309,135.9162183815955,82.79379377721845,0.0,94.19793078545375,60.996840871949836,13.310068946157141,0.0,0.0,0.0,0.0,0.0,123.36809410808496,0.0,0.0,121.59129848453027,123.65772269755685,0.0,0.0,344.91615601952077,0.0,0.0,125.32413378237351,0.0,0.0,330.72643087817596,271.46066195682414,433.98770060388927,2375.1626255160736
